Month,Day,Hour,windSpeed,Pressure,Temperature,Hourly RH
3.0,7.0,9.0,3.8,979.45,30.065,71.05000000000001
3.0,7.0,10.0,4.550000000000001,979.1,31.93,65.3
3.0,7.0,11.0,4.75,978.3,32.435,61.8
3.0,7.0,12.0,5.699999999999999,977.15,33.965,56.15
3.0,7.0,1.0,4.550000000000001,975.6,34.855000000000004,50.0
3.0,7.0,2.0,6.65,974.45,35.44,34.7
3.0,7.0,3.0,4.75,974.05,33.555,39.5
3.0,7.0,4.0,4.4,974.4,32.28,52.2
3.0,7.0,5.0,3.25,975.0,31.205,54.45
3.0,7.0,6.0,3.8,975.6,30.155,58.05
3.0,7.0,7.0,4.95,976.45,29.14,64.25
3.0,7.0,8.0,4.75,977.35,28.025,69.1
3.0,7.0,9.0,5.35,977.8499999999999,27.035,70.95
3.0,7.0,10.0,3.8,977.6,26.255000000000003,71.1
3.0,7.0,11.0,3.4,977.55,25.585,71.9
3.0,8.0,12.0,1.9,977.1,25.065,74.55000000000001
3.0,8.0,1.0,1.9,977.1,24.475,78.55000000000001
3.0,8.0,2.0,1.5,976.8,24.005000000000003,82.44999999999999
3.0,8.0,3.0,1.7,976.5,23.655,85.65
3.0,8.0,4.0,3.05,976.3,23.485,87.05000000000001
3.0,8.0,5.0,3.25,976.85,22.755000000000003,89.2
3.0,8.0,6.0,4.0,977.75,22.740000000000002,92.19999999999999
3.0,8.0,7.0,4.199999999999999,978.45,23.23,93.5
3.0,8.0,8.0,5.300000000000001,979.35,24.57,93.5
3.0,8.0,9.0,5.5,979.6500000000001,28.215,82.25
3.0,8.0,10.0,4.949999999999999,979.15,30.990000000000002,69.8
3.0,8.0,11.0,4.9,978.2,32.265,60.3
3.0,8.0,12.0,5.35,976.9000000000001,34.715,49.65
3.0,8.0,1.0,4.949999999999999,975.7,35.315,41.95
3.0,8.0,2.0,4.75,974.45,36.76,38.0
3.0,8.0,3.0,4.199999999999999,973.8499999999999,36.335,37.0
3.0,8.0,4.0,3.4,973.8499999999999,35.394999999999996,34.6
3.0,8.0,5.0,2.8499999999999996,974.2,34.64,36.3
3.0,8.0,6.0,3.8,974.9000000000001,31.815,42.1
3.0,8.0,7.0,1.55,975.75,31.345,45.05
3.0,8.0,8.0,2.1,976.55,30.115000000000002,49.849999999999994
3.0,8.0,9.0,3.2,977.0,29.34,53.099999999999994
3.0,8.0,10.0,3.25,977.1500000000001,28.64,59.15
3.0,8.0,11.0,3.4,977.1500000000001,27.759999999999998,64.35
3.0,9.0,12.0,4.35,976.65,26.67,71.9
3.0,9.0,1.0,3.05,976.1,25.05,78.2
3.0,9.0,2.0,4.0,975.75,24.435000000000002,84.30000000000001
3.0,9.0,3.0,4.0,975.85,24.33,88.55
3.0,9.0,4.0,4.75,976.45,24.365000000000002,90.19999999999999
3.0,9.0,5.0,4.35,977.15,24.41,90.75
3.0,9.0,6.0,2.1,978.2,24.495,91.0
3.0,9.0,7.0,3.25,979.0,25.55,89.9
3.0,9.0,8.0,4.6,979.45,27.175,84.80000000000001
3.0,9.0,9.0,5.5,979.45,29.575,75.85
3.0,9.0,10.0,4.949999999999999,978.95,31.345000000000002,66.5
3.0,9.0,11.0,5.35,977.85,32.245,57.45
3.0,9.0,12.0,5.300000000000001,976.55,34.305,49.15
3.0,9.0,1.0,4.95,975.3,36.64,40.75
3.0,9.0,2.0,3.2,974.25,36.43,36.75
3.0,9.0,3.0,4.35,973.45,36.135,34.75
3.0,9.0,4.0,3.65,973.65,35.905,33.05
3.0,9.0,5.0,1.3,974.3,34.879999999999995,32.65
3.0,9.0,6.0,3.8,975.25,32.795,39.75
3.0,9.0,7.0,3.8,975.9000000000001,31.33,43.8
3.0,9.0,8.0,4.75,976.3499999999999,30.825000000000003,49.599999999999994
3.0,9.0,9.0,4.75,976.8,30.03,56.0
3.0,9.0,10.0,6.45,977.1,28.36,63.6
3.0,9.0,11.0,6.1,977.05,27.05,77.45
3.0,10.0,12.0,4.55,976.6,26.235,82.5
3.0,10.0,1.0,3.8,976.25,25.515,85.75
3.0,10.0,2.0,4.15,975.95,24.97,88.5
3.0,10.0,3.0,4.949999999999999,975.5,24.595,90.1
3.0,10.0,4.0,4.0,975.9000000000001,24.23,90.6
3.0,10.0,5.0,4.4,976.5999999999999,24.555,91.55
3.0,10.0,6.0,3.05,977.5,24.775,91.2
3.0,10.0,7.0,4.0,978.2,25.785,90.69999999999999
3.0,10.0,8.0,4.949999999999999,978.65,27.805,84.8
3.0,10.0,9.0,5.15,979.0,29.08,76.94999999999999
3.0,10.0,10.0,4.6,978.8,31.335,68.8
3.0,10.0,11.0,5.300000000000001,978.2,32.425,61.5
3.0,10.0,12.0,5.15,977.2,33.655,56.05
3.0,10.0,1.0,5.5,975.8,34.535,50.7
3.0,10.0,2.0,4.35,974.7,35.595,43.85
3.0,10.0,3.0,4.35,973.95,35.769999999999996,41.8
3.0,10.0,4.0,4.75,973.75,35.155,40.400000000000006
3.0,10.0,5.0,7.8500000000000005,974.4000000000001,31.97,50.2
3.0,10.0,6.0,7.05,975.2,30.28,53.9
3.0,10.0,7.0,6.85,975.85,28.445,61.55
3.0,10.0,8.0,6.5,976.85,27.36,63.599999999999994
3.0,10.0,9.0,5.5,977.55,26.55,66.05000000000001
3.0,10.0,10.0,5.5,978.2,25.634999999999998,73.45
3.0,10.0,11.0,5.1,978.4,25.11,78.25
3.0,11.0,12.0,3.4,977.55,24.965,80.19999999999999
3.0,11.0,1.0,4.4,976.5999999999999,24.86,82.85
3.0,11.0,2.0,4.550000000000001,976.05,24.595,85.95
3.0,11.0,3.0,4.6,975.8,24.195,88.75
3.0,11.0,4.0,5.35,975.95,24.45,90.94999999999999
3.0,11.0,5.0,5.5,976.1,24.7,90.9
3.0,11.0,6.0,5.15,976.7,24.869999999999997,90.35
3.0,11.0,7.0,4.75,977.7,25.45,89.6
3.0,11.0,8.0,5.35,977.9,27.259999999999998,84.75
3.0,11.0,9.0,4.949999999999999,978.0,28.79,79.35
3.0,11.0,10.0,4.75,978.25,29.04,74.4
3.0,11.0,11.0,4.0,977.75,29.79,71.8
3.0,11.0,12.0,4.4,976.75,31.909999999999997,66.44999999999999
3.0,11.0,1.0,4.2,975.4,33.355,58.3
3.0,11.0,2.0,4.199999999999999,973.85,34.125,53.8
3.0,11.0,3.0,3.8,972.85,34.64,49.5
3.0,11.0,4.0,5.15,972.85,33.425,47.55
3.0,11.0,5.0,7.45,973.8,30.43,59.5
3.0,11.0,6.0,6.7,974.35,29.115000000000002,59.55
3.0,11.0,7.0,6.1,975.0999999999999,28.0,67.35
3.0,11.0,8.0,6.85,976.3,26.975,72.95
3.0,11.0,9.0,6.85,976.9,25.875,76.2
3.0,11.0,10.0,6.300000000000001,977.4,25.16,78.05000000000001
3.0,11.0,11.0,6.7,977.4,24.435000000000002,83.0
3.0,12.0,12.0,4.55,977.5,24.255,81.95
3.0,12.0,1.0,4.4,976.75,24.085,81.44999999999999
3.0,12.0,2.0,3.6,976.4000000000001,23.835,83.5
3.0,12.0,3.0,3.45,976.1500000000001,23.305,86.5
3.0,12.0,4.0,2.7,976.25,22.945,88.4
3.0,12.0,5.0,2.65,976.45,22.740000000000002,89.4
3.0,12.0,6.0,2.3,977.15,22.945,89.75
3.0,12.0,7.0,2.65,978.05,24.92,85.15
3.0,12.0,8.0,4.6,978.5,27.855,75.0
3.0,12.0,9.0,4.75,978.75,30.43,64.65
3.0,12.0,10.0,6.65,978.75,32.010000000000005,57.75
3.0,12.0,11.0,5.699999999999999,977.9000000000001,33.43,50.65
3.0,12.0,12.0,4.949999999999999,976.5999999999999,34.665000000000006,47.25
3.0,12.0,1.0,4.2,975.55,34.43,45.650000000000006
3.0,12.0,2.0,4.949999999999999,974.35,34.835,42.95
3.0,12.0,3.0,7.0,973.85,32.81,44.3
3.0,12.0,4.0,9.9,974.3,26.53,64.05
3.0,12.0,5.0,4.35,975.05,23.990000000000002,77.7
3.0,12.0,6.0,3.4,975.85,24.235,82.6
3.0,12.0,7.0,3.5999999999999996,976.55,24.05,81.2
3.0,12.0,8.0,2.0999999999999996,977.2,24.205,82.0
3.0,12.0,9.0,0.9500000000000001,977.8,23.965,82.95
3.0,12.0,10.0,1.1,978.3,23.655,86.35
3.0,12.0,11.0,2.3,978.2,23.475,87.15
3.0,13.0,12.0,2.5,977.8499999999999,23.145,88.35
3.0,13.0,1.0,3.8,977.05,23.185000000000002,88.05000000000001
3.0,13.0,2.0,2.65,976.25,23.22,84.65
3.0,13.0,3.0,2.45,976.1500000000001,23.05,82.6
3.0,13.0,4.0,1.5,976.3499999999999,22.619999999999997,85.35
3.0,13.0,5.0,1.15,976.5999999999999,22.37,87.4
3.0,13.0,6.0,1.1,977.4000000000001,22.240000000000002,88.44999999999999
3.0,13.0,7.0,1.9000000000000001,978.2,23.545,89.05
3.0,13.0,8.0,4.15,979.0,26.66,79.3
3.0,13.0,9.0,5.5,979.3499999999999,27.69,76.55
3.0,13.0,10.0,5.9,979.15,30.310000000000002,70.7
3.0,13.0,11.0,5.9,978.3,32.915,58.099999999999994
3.0,13.0,12.0,7.25,977.25,34.445,48.65
3.0,13.0,1.0,6.449999999999999,976.3,35.3,42.65
3.0,13.0,2.0,7.25,975.35,35.92,40.05
3.0,13.0,3.0,8.0,974.8,35.849999999999994,38.599999999999994
3.0,13.0,4.0,6.85,974.7,34.875,40.55
3.0,13.0,5.0,6.25,975.1,33.08,46.5
3.0,13.0,6.0,5.1,975.8,31.585,51.55
3.0,13.0,7.0,4.75,976.7,30.295,56.2
3.0,13.0,8.0,7.050000000000001,977.55,29.005000000000003,61.650000000000006
3.0,13.0,9.0,7.05,978.8,27.244999999999997,63.8
3.0,13.0,10.0,3.65,978.8,26.755000000000003,66.25
3.0,13.0,11.0,3.25,979.1500000000001,26.625,67.35
3.0,14.0,12.0,4.75,978.7,25.55,70.15
3.0,14.0,1.0,4.75,978.3,24.509999999999998,72.85
3.0,14.0,2.0,5.15,977.85,23.75,77.2
3.0,14.0,3.0,3.25,977.6,23.375,80.15
3.0,14.0,4.0,3.6,977.9,23.450000000000003,81.75
3.0,14.0,5.0,3.45,978.3,23.22,84.45
3.0,14.0,6.0,2.85,979.05,23.58,87.25
3.0,14.0,7.0,4.550000000000001,979.7,25.225,86.6
3.0,14.0,8.0,5.9,980.45,27.215,82.19999999999999
3.0,14.0,9.0,8.15,980.9,29.225,72.35
3.0,14.0,10.0,6.85,980.75,31.009999999999998,63.599999999999994
3.0,14.0,11.0,8.600000000000001,980.25,31.82,58.7
3.0,14.0,12.0,6.85,979.25,33.51,54.15
3.0,14.0,1.0,7.050000000000001,978.05,34.385,49.4
3.0,14.0,2.0,5.9,977.05,35.275000000000006,46.75
3.0,14.0,3.0,6.5,976.45,34.864999999999995,44.95
3.0,14.0,4.0,7.050000000000001,976.0,34.425,45.650000000000006
3.0,14.0,5.0,7.25,976.75,33.21,48.8
3.0,14.0,6.0,8.4,977.7,30.47,52.55
3.0,14.0,7.0,9.350000000000001,979.0,26.905,60.050000000000004
3.0,14.0,8.0,6.1,979.4000000000001,25.490000000000002,69.75
3.0,14.0,9.0,4.9,980.3499999999999,24.125,76.5
3.0,14.0,10.0,4.75,980.5,24.255000000000003,73.95
3.0,14.0,11.0,3.6,981.0,23.665,75.2
3.0,15.0,12.0,2.8499999999999996,980.55,23.375,76.35
3.0,15.0,1.0,3.0,979.85,23.015,78.94999999999999
3.0,15.0,2.0,2.3,978.9000000000001,22.595,81.5
3.0,15.0,3.0,3.4,978.3499999999999,22.79,83.9
3.0,15.0,4.0,2.65,978.3,22.98,88.35
3.0,15.0,5.0,1.7,978.95,22.525,90.1
3.0,15.0,6.0,2.8499999999999996,979.95,22.165,91.94999999999999
3.0,15.0,7.0,2.85,980.8,23.064999999999998,93.5
3.0,15.0,8.0,3.8,981.45,26.075000000000003,91.25
3.0,15.0,9.0,5.1,981.3499999999999,28.915,76.05
3.0,15.0,10.0,5.7,981.0,31.729999999999997,64.05
3.0,15.0,11.0,6.3,979.9000000000001,32.69,54.35
3.0,15.0,12.0,6.3,978.55,34.945,48.25
3.0,15.0,1.0,5.1,977.4000000000001,35.675,44.75
3.0,15.0,2.0,5.9,976.3,35.834999999999994,41.05
3.0,15.0,3.0,7.05,975.6,35.56,38.650000000000006
3.0,15.0,4.0,7.25,975.4,36.025000000000006,34.5
3.0,15.0,5.0,6.65,975.7,34.650000000000006,36.1
3.0,15.0,6.0,3.4,976.25,32.629999999999995,45.6
3.0,15.0,7.0,4.0,976.95,31.255000000000003,53.45
3.0,15.0,8.0,2.3,977.65,30.229999999999997,57.1
3.0,15.0,9.0,2.8499999999999996,978.4,29.435000000000002,60.9
3.0,15.0,10.0,4.550000000000001,978.45,29.04,63.650000000000006
3.0,15.0,11.0,4.550000000000001,978.55,28.17,68.15
3.0,16.0,12.0,6.85,978.5,26.565,76.25
3.0,16.0,1.0,6.300000000000001,977.95,25.845,83.15
3.0,16.0,2.0,4.55,977.55,25.259999999999998,86.05
3.0,16.0,3.0,4.0,977.05,24.775,87.55
3.0,16.0,4.0,1.9,977.1,24.185000000000002,88.55000000000001
3.0,16.0,5.0,1.5,977.5999999999999,23.69,90.55
3.0,16.0,6.0,4.0,978.35,24.06,92.85
3.0,16.0,7.0,4.550000000000001,978.95,25.54,92.30000000000001
3.0,16.0,8.0,6.1,979.45,27.04,83.3
3.0,16.0,9.0,5.5,979.55,28.865,75.19999999999999
3.0,16.0,10.0,5.9,979.5,30.345,71.85
3.0,16.0,11.0,6.65,978.7,30.625,67.1
3.0,16.0,12.0,6.1,977.35,32.99,60.15
3.0,16.0,1.0,6.7,976.2,34.64,53.5
3.0,16.0,2.0,5.3,975.0,36.07,45.2
3.0,16.0,3.0,9.3,974.0999999999999,36.455,41.85
3.0,16.0,4.0,5.9,973.6500000000001,35.855000000000004,41.25
3.0,16.0,5.0,6.5,973.9,34.545,43.7
3.0,16.0,6.0,3.5999999999999996,974.45,33.015,46.95
3.0,16.0,7.0,4.95,975.15,30.76,53.95
3.0,16.0,8.0,3.45,975.85,29.73,59.400000000000006
3.0,16.0,9.0,4.35,976.4,29.23,60.849999999999994
3.0,16.0,10.0,5.15,976.45,28.17,63.6
3.0,16.0,11.0,6.65,976.8,26.575000000000003,72.4
3.0,17.0,12.0,5.1,976.6,25.560000000000002,81.85
3.0,17.0,1.0,4.35,976.3,25.439999999999998,86.6
3.0,17.0,2.0,4.4,976.0,25.295,88.15
3.0,17.0,3.0,4.75,976.0,25.16,89.35
3.0,17.0,4.0,5.35,976.2,25.465,87.5
3.0,17.0,5.0,3.05,976.8,25.465,85.9
3.0,17.0,6.0,3.8000000000000003,977.5,25.465,86.85
3.0,17.0,7.0,4.75,978.0999999999999,26.05,87.0
3.0,17.0,8.0,6.1,978.7,27.41,82.9
3.0,17.0,9.0,6.3,978.9,29.375,73.75
3.0,17.0,10.0,5.7,978.5,32.225,63.45
3.0,17.0,11.0,4.75,977.65,34.045,57.45
3.0,17.0,12.0,6.3,976.5,35.61,52.05
3.0,17.0,1.0,7.25,975.3,36.08,46.650000000000006
3.0,17.0,2.0,5.3,974.45,36.74,40.75
3.0,17.0,3.0,6.85,973.8499999999999,36.675,36.35
3.0,17.0,4.0,6.65,973.7,36.28,36.0
3.0,17.0,5.0,6.300000000000001,974.0,34.89,37.05
3.0,17.0,6.0,4.75,974.6,33.095,42.6
3.0,17.0,7.0,2.45,975.35,31.615000000000002,48.75
3.0,17.0,8.0,3.4,976.3,30.72,53.05
3.0,17.0,9.0,4.949999999999999,977.0,29.825,56.05
3.0,17.0,10.0,6.9,977.55,28.11,68.8
3.0,17.0,11.0,6.1,978.05,27.225,77.4
3.0,18.0,12.0,5.300000000000001,977.8,26.549999999999997,80.75
3.0,18.0,1.0,5.15,977.4,25.939999999999998,83.6
3.0,18.0,2.0,4.949999999999999,976.85,25.285,86.5
3.0,18.0,3.0,5.7,976.7,24.775,88.9
3.0,18.0,4.0,4.550000000000001,976.9,24.505000000000003,90.35
3.0,18.0,5.0,4.35,977.1,24.52,90.6
3.0,18.0,6.0,4.0,977.95,24.91,90.25
3.0,18.0,7.0,3.95,978.6,26.16,86.75
3.0,18.0,8.0,5.35,979.1,27.755000000000003,81.25
3.0,18.0,9.0,5.55,979.4,28.380000000000003,76.35
3.0,18.0,10.0,6.9,979.3,30.145,72.55000000000001
3.0,18.0,11.0,6.25,978.45,32.410000000000004,64.65
3.0,18.0,12.0,6.1,977.25,33.045,58.85
3.0,18.0,1.0,5.9,975.95,34.415000000000006,53.0
3.0,18.0,2.0,5.15,975.0,35.129999999999995,47.1
3.0,18.0,3.0,3.95,974.45,36.325,43.05
3.0,18.0,4.0,3.8,974.3,35.394999999999996,41.150000000000006
3.0,18.0,5.0,5.1,974.45,34.47,41.650000000000006
3.0,18.0,6.0,3.25,974.95,32.975,45.05
3.0,18.0,7.0,3.8,975.75,31.64,50.45
3.0,18.0,8.0,2.85,976.75,30.36,55.85
3.0,18.0,9.0,2.5,977.65,29.665,59.5
3.0,18.0,10.0,7.65,978.3,28.955,63.65
3.0,18.0,11.0,5.5,978.45,27.689999999999998,73.05
3.0,19.0,12.0,4.9,978.05,26.66,78.05000000000001
3.0,19.0,1.0,4.95,977.8,26.06,81.05
3.0,19.0,2.0,4.949999999999999,977.6500000000001,25.57,81.7
3.0,19.0,3.0,4.2,977.75,25.115000000000002,85.2
3.0,19.0,4.0,5.1,978.2,24.880000000000003,87.95
3.0,19.0,5.0,3.5999999999999996,978.65,24.65,88.85
3.0,19.0,6.0,3.2,979.3,24.75,89.69999999999999
3.0,19.0,7.0,6.1,979.75,25.68,88.15
3.0,19.0,8.0,6.5,979.9,28.225,79.94999999999999
3.0,19.0,9.0,5.9,979.95,30.52,69.25
3.0,19.0,10.0,5.9,979.3,32.65,61.55
3.0,19.0,11.0,6.9,978.2,34.44,56.55
3.0,19.0,12.0,7.25,977.2,35.055,50.75
3.0,19.0,1.0,6.65,976.0,36.255,46.75
3.0,19.0,2.0,5.5,975.15,35.61,43.15
3.0,19.0,3.0,8.35,974.5999999999999,29.78,57.85
3.0,19.0,4.0,6.1,974.5999999999999,29.155,57.2
3.0,19.0,5.0,4.75,974.85,27.494999999999997,61.3
3.0,19.0,6.0,3.8,976.05,27.175,62.349999999999994
3.0,19.0,7.0,2.45,976.6500000000001,26.854999999999997,63.75
3.0,19.0,8.0,3.05,977.5,25.77,68.65
3.0,19.0,9.0,6.65,979.25,25.745,74.3
3.0,19.0,10.0,11.25,980.8,21.045,91.19999999999999
3.0,19.0,11.0,6.1,980.0,20.795,96.45
3.0,20.0,12.0,5.300000000000001,979.0,21.924999999999997,97.05
3.0,20.0,1.0,7.050000000000001,979.75,23.57,94.6
3.0,20.0,2.0,5.35,981.05,21.655,91.30000000000001
3.0,20.0,3.0,2.85,980.8,20.29,96.85
3.0,20.0,4.0,1.5,980.7,20.27,97.65
3.0,20.0,5.0,2.3,980.1,20.34,97.8
3.0,20.0,6.0,2.65,980.8,20.755,97.75
3.0,20.0,7.0,0.9500000000000001,981.15,22.345,97.19999999999999
3.0,20.0,8.0,0.8,981.95,23.845,94.5
3.0,20.0,9.0,2.8499999999999996,982.2,25.95,85.69999999999999
3.0,20.0,10.0,3.4,981.8,27.965,77.44999999999999
3.0,20.0,11.0,4.75,981.3,28.310000000000002,73.19999999999999
3.0,20.0,12.0,4.949999999999999,980.5999999999999,30.18,67.55000000000001
3.0,20.0,1.0,5.35,979.25,31.325,55.099999999999994
3.0,20.0,2.0,4.35,978.3,32.379999999999995,51.75
3.0,20.0,3.0,4.4,977.45,32.33,51.5
3.0,20.0,4.0,2.65,977.3499999999999,32.445,50.2
3.0,20.0,5.0,3.05,977.75,31.535,53.6
3.0,20.0,6.0,0.9500000000000001,978.15,29.64,59.7
3.0,20.0,7.0,3.8,978.6500000000001,28.32,63.2
3.0,20.0,8.0,3.8,979.15,27.41,67.25
3.0,20.0,9.0,0.9500000000000001,980.1,26.85,69.6
3.0,20.0,10.0,1.15,980.6500000000001,26.634999999999998,71.95
3.0,20.0,11.0,3.8,980.2,26.134999999999998,73.85
3.0,21.0,12.0,1.15,979.55,26.0,74.4
3.0,21.0,1.0,2.45,979.15,25.744999999999997,76.25
3.0,21.0,2.0,0.9500000000000001,978.4,25.134999999999998,77.25
3.0,21.0,3.0,1.55,978.5,24.604999999999997,80.80000000000001
3.0,21.0,4.0,3.4,978.55,23.795,84.8
3.0,21.0,5.0,4.75,979.0999999999999,23.475,89.69999999999999
3.0,21.0,6.0,1.9,979.45,23.255,91.85
3.0,21.0,7.0,4.0,979.95,23.975,91.35
3.0,21.0,8.0,5.5,980.9,24.675,90.55
3.0,21.0,9.0,5.1,981.0,25.805,87.6
3.0,21.0,10.0,4.0,980.65,26.095,84.55000000000001
3.0,21.0,11.0,4.199999999999999,980.05,27.985,81.4
3.0,21.0,12.0,4.949999999999999,979.35,28.615000000000002,76.80000000000001
3.0,21.0,1.0,4.2,978.2,30.445,69.0
3.0,21.0,2.0,5.9,977.15,31.015,64.75
3.0,21.0,3.0,4.199999999999999,976.8,31.115000000000002,63.949999999999996
3.0,21.0,4.0,3.8,976.6500000000001,30.435000000000002,65.7
3.0,21.0,5.0,1.9,976.8499999999999,29.41,67.25
3.0,21.0,6.0,0.6000000000000001,977.3,28.310000000000002,72.15
3.0,21.0,7.0,1.5,978.2,27.52,76.05000000000001
3.0,21.0,8.0,2.65,978.95,27.0,78.65
3.0,21.0,9.0,4.75,979.5,26.67,80.30000000000001
3.0,21.0,10.0,4.6,979.6500000000001,26.155,82.95
3.0,21.0,11.0,4.9,979.75,26.095,83.65
3.0,22.0,12.0,4.949999999999999,979.6500000000001,25.71,85.85
3.0,22.0,1.0,5.15,979.25,24.795,89.5
3.0,22.0,2.0,7.050000000000001,978.9,24.759999999999998,91.94999999999999
3.0,22.0,3.0,4.55,978.95,25.03,90.9
3.0,22.0,4.0,5.7,978.75,24.71,89.95
3.0,22.0,5.0,4.4,979.0,24.54,90.5
3.0,22.0,6.0,3.4,979.7,24.740000000000002,91.05
3.0,22.0,7.0,6.300000000000001,980.4,25.745,88.9
3.0,22.0,8.0,5.9,980.95,26.465,84.9
3.0,22.0,9.0,6.300000000000001,981.2,27.295,80.95
3.0,22.0,10.0,6.9,980.8,28.494999999999997,76.44999999999999
3.0,22.0,11.0,6.3,980.05,29.689999999999998,73.80000000000001
3.0,22.0,12.0,6.3,978.8,31.46,66.80000000000001
3.0,22.0,1.0,6.1,977.65,32.730000000000004,61.599999999999994
3.0,22.0,2.0,5.9,976.5999999999999,32.974999999999994,59.150000000000006
3.0,22.0,3.0,5.3,976.0,33.42,57.15
3.0,22.0,4.0,4.4,975.95,32.894999999999996,56.7
3.0,22.0,5.0,3.25,976.0,31.935,58.55
3.0,22.0,6.0,2.1,976.7,30.61,62.95
3.0,22.0,7.0,3.8,977.3,29.805,67.2
3.0,22.0,8.0,3.8,978.25,29.265,67.75
3.0,22.0,9.0,2.1,978.8499999999999,29.064999999999998,69.9
3.0,22.0,10.0,7.2,980.2,25.235,77.85
3.0,22.0,11.0,7.65,980.5,21.58,96.75
3.0,23.0,12.0,6.85,980.05,21.22,97.69999999999999
3.0,23.0,1.0,3.95,978.55,21.86,97.6
3.0,23.0,2.0,5.300000000000001,979.0999999999999,21.995,94.65
3.0,23.0,3.0,7.6,978.95,21.655,95.19999999999999
3.0,23.0,4.0,9.899999999999999,979.3,21.685000000000002,95.30000000000001
3.0,23.0,5.0,5.15,978.7,21.810000000000002,94.35
3.0,23.0,6.0,1.5499999999999998,979.45,21.994999999999997,94.05000000000001
3.0,23.0,7.0,3.05,980.35,22.595,93.25
3.0,23.0,8.0,3.5999999999999996,981.75,22.78,92.95
3.0,23.0,9.0,4.949999999999999,981.9000000000001,25.880000000000003,86.6
3.0,23.0,10.0,4.0,981.35,27.22,79.4
3.0,23.0,11.0,4.2,980.0999999999999,30.115000000000002,71.1
3.0,23.0,12.0,4.199999999999999,979.55,29.450000000000003,67.69999999999999
3.0,23.0,1.0,5.699999999999999,978.45,31.61,62.349999999999994
3.0,23.0,2.0,5.35,977.45,30.08,57.65
3.0,23.0,3.0,3.8,976.95,28.72,67.8
3.0,23.0,4.0,2.65,976.75,28.119999999999997,70.6
3.0,23.0,5.0,1.7,977.15,27.515,74.9
3.0,23.0,6.0,2.0999999999999996,977.45,27.06,76.55
3.0,23.0,7.0,2.45,978.4000000000001,26.805,75.69999999999999
3.0,23.0,8.0,2.45,978.8,26.535,75.69999999999999
3.0,23.0,9.0,2.45,979.95,26.17,77.85
3.0,23.0,10.0,4.0,980.75,26.025,80.15
3.0,23.0,11.0,4.2,980.45,25.45,84.65
3.0,24.0,12.0,6.1,980.3,25.185000000000002,88.25
3.0,24.0,1.0,10.45,980.7,22.8,88.4
3.0,24.0,2.0,5.9,980.9,21.165,95.7
3.0,24.0,3.0,3.5999999999999996,980.55,20.765,97.44999999999999
3.0,24.0,4.0,3.05,980.85,20.45,97.9
3.0,24.0,5.0,1.9000000000000001,981.75,20.565,97.95
3.0,24.0,6.0,1.9,981.7,20.689999999999998,97.9
3.0,24.0,7.0,2.3,981.15,21.46,97.45
3.0,24.0,8.0,2.3,981.85,23.560000000000002,95.7
3.0,24.0,9.0,3.05,982.2,27.200000000000003,81.5
3.0,24.0,10.0,3.65,981.7,29.16,68.35
3.0,24.0,11.0,3.8,980.65,30.585,60.8
3.0,24.0,12.0,3.8,979.55,32.019999999999996,54.7
3.0,24.0,1.0,3.8,978.35,33.095,50.75
3.0,24.0,2.0,4.550000000000001,977.4000000000001,33.52,48.55
3.0,24.0,3.0,4.95,976.75,34.11,44.1
3.0,24.0,4.0,4.199999999999999,976.8,33.31,45.5
3.0,24.0,5.0,2.3,977.05,32.18,48.8
3.0,24.0,6.0,3.05,977.65,29.78,58.849999999999994
3.0,24.0,7.0,3.8,978.35,28.755000000000003,64.0
3.0,24.0,8.0,3.8,979.2,27.97,66.95
3.0,24.0,9.0,2.1,980.2,27.134999999999998,73.1
3.0,24.0,10.0,2.3,980.6,27.345,73.15
3.0,24.0,11.0,2.45,980.15,26.515,75.0
3.0,25.0,12.0,1.35,979.25,25.134999999999998,80.4
3.0,25.0,1.0,2.0999999999999996,978.75,24.29,85.15
3.0,25.0,2.0,1.9,978.45,23.775,86.75
3.0,25.0,3.0,0.9500000000000001,978.55,23.53,86.55
3.0,25.0,4.0,3.8,979.05,23.27,86.19999999999999
3.0,25.0,5.0,0.8,979.3,22.990000000000002,90.30000000000001
3.0,25.0,6.0,1.7,980.15,23.35,92.9
3.0,25.0,7.0,2.5,981.2,24.11,93.19999999999999
3.0,25.0,8.0,4.15,981.85,25.305,91.85
3.0,25.0,9.0,4.75,982.05,27.065,85.25
3.0,25.0,10.0,5.300000000000001,981.5,28.93,76.3
3.0,25.0,11.0,4.2,980.45,31.369999999999997,70.6
3.0,25.0,12.0,5.3,979.0,32.965,64.2
3.0,25.0,1.0,4.6,977.85,33.260000000000005,61.0
3.0,25.0,2.0,4.199999999999999,976.95,33.315,58.0
3.0,25.0,3.0,2.8499999999999996,976.3499999999999,33.59,59.7
3.0,25.0,4.0,3.2,976.05,33.120000000000005,60.75
3.0,25.0,5.0,2.85,976.75,32.135,61.349999999999994
3.0,25.0,6.0,3.4000000000000004,977.5999999999999,29.435000000000002,63.8
3.0,25.0,7.0,0.75,978.85,29.045,68.85
3.0,25.0,8.0,0.8,979.6,28.72,71.15
3.0,25.0,9.0,3.8,980.15,28.37,73.2
3.0,25.0,10.0,1.7,980.1500000000001,27.665,76.85
3.0,25.0,11.0,3.6,980.0,27.16,80.15
3.0,26.0,12.0,6.3,979.3,26.155,83.85
3.0,26.0,1.0,5.5,978.9,25.645,86.94999999999999
